,song_title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1346,Fu-Gee-La - Sly & Robbie Mix,Fugees,7dfnqWb9NhZPsk6uCYvJvy,0.562,0.388,1,-15.153,1,0.456,0.00804,0.0,0.112,0.843,82.218,audio_features,spotify:track:7dfnqWb9NhZPsk6uCYvJvy,https://api.spotify.com/v1/tracks/7dfnqWb9NhZPsk6uCYvJvy,https://api.spotify.com/v1/audio-analysis/7dfnqWb9NhZPsk6uCYvJvy,327640,4
1347,I'm In Love With a Monster,Fifth Harmony,2YXtsx5naUBas6SYAO523o,0.637,0.794,6,-4.274,0,0.0735,0.0658,0.0,0.0897,0.867,145.022,audio_features,spotify:track:2YXtsx5naUBas6SYAO523o,https://api.spotify.com/v1/tracks/2YXtsx5naUBas6SYAO523o,https://api.spotify.com/v1/audio-analysis/2YXtsx5naUBas6SYAO523o,211079,4
1348,Soul Sista,Bilal,4qArzeEZLxeC039ikkuXl2,0.71,0.317,8,-10.909,0,0.0978,0.544,3.34e-06,0.111,0.684,145.789,audio_features,spotify:track:4qArzeEZLxeC039ikkuXl2,https://api.spotify.com/v1/tracks/4qArzeEZLxeC039ikkuXl2,https://api.spotify.com/v1/audio-analysis/4qArzeEZLxeC039ikkuXl2,310480,4
1349,Outta My League,Teyana Taylor,6LkDVZfHjnSNbufytN2Yxq,0.614,0.604,10,-6.266,1,0.037,0.121,0.000182,0.105,0.507,141.9,audio_features,spotify:track:6LkDVZfHjnSNbufytN2Yxq,https://api.spotify.com/v1/tracks/6LkDVZfHjnSNbufytN2Yxq,https://api.spotify.com/v1/audio-analysis/6LkDVZfHjnSNbufytN2Yxq,249187,4
1350,Age Ain't Nothing But a Number,Aaliyah,3P6fEzws9wGGZjetnCOkNd,0.587,0.548,6,-8.152,0,0.0291,0.149,0.0494,0.206,0.439,83.903,audio_features,spotify:track:3P6fEzws9wGGZjetnCOkNd,https://api.spotify.com/v1/tracks/3P6fEzws9wGGZjetnCOkNd,https://api.spotify.com/v1/audio-analysis/3P6fEzws9wGGZjetnCOkNd,252773,4
1351,Girlfriend,B2K,3GPVQRtKceNThbbKN9Wzpp,0.659,0.559,3,-6.391,0,0.212,0.0236,1.83e-06,0.0871,0.479,90.105,audio_features,spotify:track:3GPVQRtKceNThbbKN9Wzpp,https://api.spotify.com/v1/tracks/3GPVQRtKceNThbbKN9Wzpp,https://api.spotify.com/v1/audio-analysis/3GPVQRtKceNThbbKN9Wzpp,206933,4
1352,Where Love Lives - Radio Edit,Alison Limerick,6C0hoTQfoZ4tTmLw91gI6s,0.713,0.683,11,-8.987,0,0.0367,0.000634,0.0223,0.315,0.738,121.986,audio_features,spotify:track:6C0hoTQfoZ4tTmLw91gI6s,https://api.spotify.com/v1/tracks/6C0hoTQfoZ4tTmLw91gI6s,https://api.spotify.com/v1/audio-analysis/6C0hoTQfoZ4tTmLw91gI6s,227787,4
1353,4 Page Letter,Aaliyah,6Z9eqQoYyVO8cvQtOTCnJN,0.752,0.639,2,-5.034,1,0.117,0.00311,1e-05,0.275,0.331,120.212,audio_features,spotify:track:6Z9eqQoYyVO8cvQtOTCnJN,https://api.spotify.com/v1/tracks/6Z9eqQoYyVO8cvQtOTCnJN,https://api.spotify.com/v1/audio-analysis/6Z9eqQoYyVO8cvQtOTCnJN,191112,4
1354,Jealous,Labrinth,4xoCH9SiYUVE7B03ULXpt4,0.439,0.153,1,-8.95,1,0.0479,0.874,0.0,0.107,0.104,116.76,audio_features,spotify:track:4xoCH9SiYUVE7B03ULXpt4,https://api.spotify.com/v1/tracks/4xoCH9SiYUVE7B03ULXpt4,https://api.spotify.com/v1/audio-analysis/4xoCH9SiYUVE7B03ULXpt4,287693,3
1355,Please Mr. Postman - Single Version / Mono,The Marvelettes,27Okjc3CZXvog4kdevbcBG,0.77,0.852,2,-2.49,1,0.0332,0.84,0.0,0.113,0.966,120.995,audio_features,spotify:track:27Okjc3CZXvog4kdevbcBG,https://api.spotify.com/v1/tracks/27Okjc3CZXvog4kdevbcBG,https://api.spotify.com/v1/audio-analysis/27Okjc3CZXvog4kdevbcBG,149293,4
1356,Tell Me What We're Gonna Do Now,Joss Stone,6gtZjisz5FgdUVbIW3Ot3B,0.681,0.837,9,-4.212,0,0.0723,0.204,0.0,0.471,0.682,88.497,audio_features,spotify:track:6gtZjisz5FgdUVbIW3Ot3B,https://api.spotify.com/v1/tracks/6gtZjisz5FgdUVbIW3Ot3B,https://api.spotify.com/v1/audio-analysis/6gtZjisz5FgdUVbIW3Ot3B,262747,4
1357,S.O.S. (Let the Music Play),Jordin Sparks,6xkrGhnZQa1bgaxrCs1syS,0.629,0.676,0,-9.642,0,0.0565,0.00853,0.0,0.255,0.718,115.028,audio_features,spotify:track:6xkrGhnZQa1bgaxrCs1syS,https://api.spotify.com/v1/tracks/6xkrGhnZQa1bgaxrCs1syS,https://api.spotify.com/v1/audio-analysis/6xkrGhnZQa1bgaxrCs1syS,212653,4
1358,There You Go,P!nk,4pZWLO7sSCCJpfZAeca3Ev,0.77,0.815,10,-8.049,0,0.0891,0.0751,0.0,0.0445,0.679,107.885,audio_features,spotify:track:4pZWLO7sSCCJpfZAeca3Ev,https://api.spotify.com/v1/tracks/4pZWLO7sSCCJpfZAeca3Ev,https://api.spotify.com/v1/audio-analysis/4pZWLO7sSCCJpfZAeca3Ev,204640,4
1359,Ever Ever,Teyana Taylor,0E0VHFVAgtknz9t6nMNDJL,0.586,0.665,5,-6.903,0,0.2,0.325,0.0,0.173,0.439,72.443,audio_features,spotify:track:0E0VHFVAgtknz9t6nMNDJL,https://api.spotify.com/v1/tracks/0E0VHFVAgtknz9t6nMNDJL,https://api.spotify.com/v1/audio-analysis/0E0VHFVAgtknz9t6nMNDJL,281043,4
1360,I Love You,Mary J. Blige,2cTUevQrnyxUmdTi5Une1E,0.62,0.757,11,-9.356,0,0.0653,0.25,0.014,0.181,0.665,91.169,audio_features,spotify:track:2cTUevQrnyxUmdTi5Une1E,https://api.spotify.com/v1/tracks/2cTUevQrnyxUmdTi5Une1E,https://api.spotify.com/v1/audio-analysis/2cTUevQrnyxUmdTi5Une1E,271227,4
1361,Found Love,Jimmy Reed,1LozDhF4EMrOSL2d9OnttX,0.729,0.365,2,-13.143,1,0.0375,0.936,0.131,0.0924,0.724,106.7,audio_features,spotify:track:1LozDhF4EMrOSL2d9OnttX,https://api.spotify.com/v1/tracks/1LozDhF4EMrOSL2d9OnttX,https://api.spotify.com/v1/audio-analysis/1LozDhF4EMrOSL2d9OnttX,138800,4
1362,If I Could Go,Angie Martinez,2C65SVkfOU6Ogj9fmRB2E3,0.798,0.724,9,-4.293,0,0.252,0.131,0.0,0.0766,0.601,97.376,audio_features,spotify:track:2C65SVkfOU6Ogj9fmRB2E3,https://api.spotify.com/v1/tracks/2C65SVkfOU6Ogj9fmRB2E3,https://api.spotify.com/v1/audio-analysis/2C65SVkfOU6Ogj9fmRB2E3,246533,4
1363,Get On Up - Remix,Jodeci,29fNAEwl4Y1gQ82ATgTH0H,0.719,0.765,0,-6.688,1,0.0544,0.0812,0.00136,0.186,0.63,104.149,audio_features,spotify:track:29fNAEwl4Y1gQ82ATgTH0H,https://api.spotify.com/v1/tracks/29fNAEwl4Y1gQ82ATgTH0H,https://api.spotify.com/v1/audio-analysis/29fNAEwl4Y1gQ82ATgTH0H,237493,4
1364,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,14xyCxA0n09UkV4sXugXbR,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,spotify:track:14xyCxA0n09UkV4sXugXbR,https://api.spotify.com/v1/tracks/14xyCxA0n09UkV4sXugXbR,https://api.spotify.com/v1/audio-analysis/14xyCxA0n09UkV4sXugXbR,202627,4
1365,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,14xyCxA0n09UkV4sXugXbR,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,spotify:track:14xyCxA0n09UkV4sXugXbR,https://api.spotify.com/v1/tracks/14xyCxA0n09UkV4sXugXbR,https://api.spotify.com/v1/audio-analysis/14xyCxA0n09UkV4sXugXbR,202627,4
1366,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,14xyCxA0n09UkV4sXugXbR,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,spotify:track:14xyCxA0n09UkV4sXugXbR,https://api.spotify.com/v1/tracks/14xyCxA0n09UkV4sXugXbR,https://api.spotify.com/v1/audio-analysis/14xyCxA0n09UkV4sXugXbR,202627,4
1367,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,14xyCxA0n09UkV4sXugXbR,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,spotify:track:14xyCxA0n09UkV4sXugXbR,https://api.spotify.com/v1/tracks/14xyCxA0n09UkV4sXugXbR,https://api.spotify.com/v1/audio-analysis/14xyCxA0n09UkV4sXugXbR,202627,4
1368,Quit Playing Games (With My Heart),Backstreet Boys,2aav7FdTvccaAOFUCMe9vy,0.798,0.83,11,-6.313,0,0.0338,0.0616,1.45e-06,0.206,0.923,100.037,audio_features,spotify:track:2aav7FdTvccaAOFUCMe9vy,https://api.spotify.com/v1/tracks/2aav7FdTvccaAOFUCMe9vy,https://api.spotify.com/v1/audio-analysis/2aav7FdTvccaAOFUCMe9vy,231613,4
1369,Bump That,B2K,4ZISKl23tcq9ar84XgQtDF,0.844,0.806,11,-4.376,1,0.0456,0.241,3.28e-06,0.552,0.848,137.911,audio_features,spotify:track:4ZISKl23tcq9ar84XgQtDF,https://api.spotify.com/v1/tracks/4ZISKl23tcq9ar84XgQtDF,https://api.spotify.com/v1/audio-analysis/4ZISKl23tcq9ar84XgQtDF,197720,4
1370,Everyday Every Night,Yvette Michelle,65dFIUlk09l4fB1Dcw3JWV,0.745,0.511,9,-6.353,1,0.087,0.0829,5.82e-05,0.249,0.591,94.926,audio_features,spotify:track:65dFIUlk09l4fB1Dcw3JWV,https://api.spotify.com/v1/tracks/65dFIUlk09l4fB1Dcw3JWV,https://api.spotify.com/v1/audio-analysis/65dFIUlk09l4fB1Dcw3JWV,291720,4
1371,Un-Break My Heart,Toni Braxton,06d7aR0MtKE5BVLg28bZje,0.627,0.456,11,-7.466,0,0.0275,0.424,0.0,0.16,0.154,110.056,audio_features,spotify:track:06d7aR0MtKE5BVLg28bZje,https://api.spotify.com/v1/tracks/06d7aR0MtKE5BVLg28bZje,https://api.spotify.com/v1/audio-analysis/06d7aR0MtKE5BVLg28bZje,262800,4
1372,Our Time,Lil Tecca,3OkueUeagBZjWsJ4EHM2MD,0.896,0.441,5,-12.142,0,0.317,0.199,0.0,0.0679,0.628,109.975,audio_features,spotify:track:3OkueUeagBZjWsJ4EHM2MD,https://api.spotify.com/v1/tracks/3OkueUeagBZjWsJ4EHM2MD,https://api.spotify.com/v1/audio-analysis/3OkueUeagBZjWsJ4EHM2MD,98449,4
1373,Makin Me High,Tony Braxton,29xPY2exvqyTXKkIDaXL4T,0.863,0.846,10,-8.552,0,0.0504,0.0172,2.28e-05,0.278,0.871,92.144,audio_features,spotify:track:29xPY2exvqyTXKkIDaXL4T,https://api.spotify.com/v1/tracks/29xPY2exvqyTXKkIDaXL4T,https://api.spotify.com/v1/audio-analysis/29xPY2exvqyTXKkIDaXL4T,220067,4
1374,Sunny Days (feat. Josh Cumbee),Armin van Buuren,4UXATmKmqplgzPE9y61QeX,0.629,0.671,7,-8.499,1,0.0325,0.00942,0.0026,0.202,0.239,115.002,audio_features,spotify:track:4UXATmKmqplgzPE9y61QeX,https://api.spotify.com/v1/tracks/4UXATmKmqplgzPE9y61QeX,https://api.spotify.com/v1/audio-analysis/4UXATmKmqplgzPE9y61QeX,210013,4
1375,Streets of Philadelphia - Single Edit,Bruce Springsteen,0114OOq2YTGcfD8XxhrY4T,0.74,0.246,5,-15.469,1,0.0332,0.369,0.0983,0.0912,0.444,93.673,audio_features,spotify:track:0114OOq2YTGcfD8XxhrY4T,https://api.spotify.com/v1/tracks/0114OOq2YTGcfD8XxhrY4T,https://api.spotify.com/v1/audio-analysis/0114OOq2YTGcfD8XxhrY4T,194933,4
1376,Yes Y'all Feat. Will.I.Am,Black Thought,1HGb5yqfnbWZCx58TINLnt,0.825,0.664,1,-8.057,1,0.186,0.235,5.46e-05,0.346,0.862,106.99,audio_features,spotify:track:1HGb5yqfnbWZCx58TINLnt,https://api.spotify.com/v1/tracks/1HGb5yqfnbWZCx58TINLnt,https://api.spotify.com/v1/audio-analysis/1HGb5yqfnbWZCx58TINLnt,60587,4
1377,Chiquitita,ABBA,20uz5w2ZOE5l3cudrk8EzF,0.511,0.63,9,-6.307,1,0.0312,0.674,2.05e-06,0.263,0.324,84.166,audio_features,spotify:track:20uz5w2ZOE5l3cudrk8EzF,https://api.spotify.com/v1/tracks/20uz5w2ZOE5l3cudrk8EzF,https://api.spotify.com/v1/audio-analysis/20uz5w2ZOE5l3cudrk8EzF,325907,4
1378,Everlasting Love,Robert Knight,3eTsJ9cqEXs0s5Ef3oUZEe,0.63,0.548,9,-9.728,1,0.0297,0.708,0.000433,0.111,0.488,116.11,audio_features,spotify:track:3eTsJ9cqEXs0s5Ef3oUZEe,https://api.spotify.com/v1/tracks/3eTsJ9cqEXs0s5Ef3oUZEe,https://api.spotify.com/v1/audio-analysis/3eTsJ9cqEXs0s5Ef3oUZEe,177400,4
1379,Waterfalls,TLC,5UwD5Qz60fkrWYieRt9uQH,0.783,0.553,8,-6.161,1,0.126,0.177,0.000108,0.0613,0.743,171.734,audio_features,spotify:track:5UwD5Qz60fkrWYieRt9uQH,https://api.spotify.com/v1/tracks/5UwD5Qz60fkrWYieRt9uQH,https://api.spotify.com/v1/audio-analysis/5UwD5Qz60fkrWYieRt9uQH,259067,4
1380,Break Ups 2 Make Ups,Method Man,1le49uGIlHOE19JNf9lOez,0.784,0.702,1,-8.453,0,0.305,0.438,0.0,0.0979,0.693,86.893,audio_features,spotify:track:1le49uGIlHOE19JNf9lOez,https://api.spotify.com/v1/tracks/1le49uGIlHOE19JNf9lOez,https://api.spotify.com/v1/audio-analysis/1le49uGIlHOE19JNf9lOez,233933,4
1381,"When You Believe (from ""The Prince of Egypt"")",Mariah Carey,2o6jOsK07NmpFRp0mNlyh0,0.425,0.463,1,-6.883,0,0.0297,0.384,0.0,0.109,0.12,126.296,audio_features,spotify:track:2o6jOsK07NmpFRp0mNlyh0,https://api.spotify.com/v1/tracks/2o6jOsK07NmpFRp0mNlyh0,https://api.spotify.com/v1/audio-analysis/2o6jOsK07NmpFRp0mNlyh0,274693,4
1382,I Like It,Miss Cherokee,1JyNqmoO28oPcQRTILCgFc,0.748,0.569,5,-12.327,0,0.0562,0.000612,0.106,0.0804,0.707,106.804,audio_features,spotify:track:1JyNqmoO28oPcQRTILCgFc,https://api.spotify.com/v1/tracks/1JyNqmoO28oPcQRTILCgFc,https://api.spotify.com/v1/audio-analysis/1JyNqmoO28oPcQRTILCgFc,270707,4
1383,Rockit,Herbie Hancock,3Xcfo0eINfQBY8qHBby4c1,0.871,0.872,10,-10.655,0,0.0758,0.0286,0.725,0.081,0.783,111.819,audio_features,spotify:track:3Xcfo0eINfQBY8qHBby4c1,https://api.spotify.com/v1/tracks/3Xcfo0eINfQBY8qHBby4c1,https://api.spotify.com/v1/audio-analysis/3Xcfo0eINfQBY8qHBby4c1,235773,4
1384,Reminisce Interlude,Ms. Lauryn Hill,7mEsbBbwxZWYySy9feP43w,0.456,0.777,8,-6.444,1,0.0902,0.748,2.13e-06,0.794,0.803,133.925,audio_features,spotify:track:7mEsbBbwxZWYySy9feP43w,https://api.spotify.com/v1/tracks/7mEsbBbwxZWYySy9feP43w,https://api.spotify.com/v1/audio-analysis/7mEsbBbwxZWYySy9feP43w,30444,1
1385,Grounded,Ari Lennox,5nxNpZbweScIDpAnXIm6zp,0.823,0.489,0,-8.077,1,0.0753,0.386,0.0985,0.0783,0.0799,102.084,audio_features,spotify:track:5nxNpZbweScIDpAnXIm6zp,https://api.spotify.com/v1/tracks/5nxNpZbweScIDpAnXIm6zp,https://api.spotify.com/v1/audio-analysis/5nxNpZbweScIDpAnXIm6zp,89442,4
1386,N.Y. State of Mind,Nas,0z81UhTR6BDhW8P1kOTyM8,0.684,0.889,1,-4.912,1,0.253,0.0351,0.0,0.253,0.886,84.023,audio_features,spotify:track:0z81UhTR6BDhW8P1kOTyM8,https://api.spotify.com/v1/tracks/0z81UhTR6BDhW8P1kOTyM8,https://api.spotify.com/v1/audio-analysis/0z81UhTR6BDhW8P1kOTyM8,292000,4
1387,Too Close - Radio Edit,Next,2rqFypEkjnO3apbkS12OAN,0.832,0.436,2,-8.409,1,0.0564,0.0104,0.0,0.109,0.75,99.494,audio_features,spotify:track:2rqFypEkjnO3apbkS12OAN,https://api.spotify.com/v1/tracks/2rqFypEkjnO3apbkS12OAN,https://api.spotify.com/v1/audio-analysis/2rqFypEkjnO3apbkS12OAN,248080,4
1388,Genie In a Bottle,Christina Aguilera,0VkcUkbiiHfIp6Lb5rlBfJ,0.635,0.793,1,-6.968,1,0.15,0.188,0.000174,0.152,0.92,175.803,audio_features,spotify:track:0VkcUkbiiHfIp6Lb5rlBfJ,https://api.spotify.com/v1/tracks/0VkcUkbiiHfIp6Lb5rlBfJ,https://api.spotify.com/v1/audio-analysis/0VkcUkbiiHfIp6Lb5rlBfJ,217133,4
1389,Genie In a Bottle,Christina Aguilera,0VkcUkbiiHfIp6Lb5rlBfJ,0.635,0.793,1,-6.968,1,0.15,0.188,0.000174,0.152,0.92,175.803,audio_features,spotify:track:0VkcUkbiiHfIp6Lb5rlBfJ,https://api.spotify.com/v1/tracks/0VkcUkbiiHfIp6Lb5rlBfJ,https://api.spotify.com/v1/audio-analysis/0VkcUkbiiHfIp6Lb5rlBfJ,217133,4
1390,Genie In a Bottle,Christina Aguilera,0VkcUkbiiHfIp6Lb5rlBfJ,0.635,0.793,1,-6.968,1,0.15,0.188,0.000174,0.152,0.92,175.803,audio_features,spotify:track:0VkcUkbiiHfIp6Lb5rlBfJ,https://api.spotify.com/v1/tracks/0VkcUkbiiHfIp6Lb5rlBfJ,https://api.spotify.com/v1/audio-analysis/0VkcUkbiiHfIp6Lb5rlBfJ,217133,4
1391,Genie In a Bottle,Christina Aguilera,0VkcUkbiiHfIp6Lb5rlBfJ,0.635,0.793,1,-6.968,1,0.15,0.188,0.000174,0.152,0.92,175.803,audio_features,spotify:track:0VkcUkbiiHfIp6Lb5rlBfJ,https://api.spotify.com/v1/tracks/0VkcUkbiiHfIp6Lb5rlBfJ,https://api.spotify.com/v1/audio-analysis/0VkcUkbiiHfIp6Lb5rlBfJ,217133,4
1392,winter in atlanta,Njomza,0BUTwnCmPD61IqdLNzlZkI,0.487,0.203,11,-15.997,1,0.17,0.854,0.033,0.0887,0.2,73.106,audio_features,spotify:track:0BUTwnCmPD61IqdLNzlZkI,https://api.spotify.com/v1/tracks/0BUTwnCmPD61IqdLNzlZkI,https://api.spotify.com/v1/audio-analysis/0BUTwnCmPD61IqdLNzlZkI,154493,4
1393,Runaway Train,Soul Asylum,6BaZhO6giqL28rbAVbJ67H,0.575,0.784,0,-4.977,1,0.0386,0.00325,0.0,0.113,0.505,117.43,audio_features,spotify:track:6BaZhO6giqL28rbAVbJ67H,https://api.spotify.com/v1/tracks/6BaZhO6giqL28rbAVbJ67H,https://api.spotify.com/v1/audio-analysis/6BaZhO6giqL28rbAVbJ67H,264708,4
1394,Freek'n You,Jodeci,3173EsvAROSCwCm8D92GXK,0.661,0.661,5,-5.469,0,0.0291,0.00475,0.0,0.0715,0.241,134.116,audio_features,spotify:track:3173EsvAROSCwCm8D92GXK,https://api.spotify.com/v1/tracks/3173EsvAROSCwCm8D92GXK,https://api.spotify.com/v1/audio-analysis/3173EsvAROSCwCm8D92GXK,257765,4
1395,In a Sentimental Mood,Duke Ellington & John Coltrane,1ZfIbXO2qwr6sN5cLcBN3b,0.461,0.238,10,-14.409,0,0.0328,0.951,0.0345,0.199,0.264,104.664,audio_features,spotify:track:1ZfIbXO2qwr6sN5cLcBN3b,https://api.spotify.com/v1/tracks/1ZfIbXO2qwr6sN5cLcBN3b,https://api.spotify.com/v1/audio-analysis/1ZfIbXO2qwr6sN5cLcBN3b,254520,4
1396,Rock On,Funkdoobiest,6s17Qw3PE9J88DdP68I2nQ,0.797,0.396,0,-13.587,1,0.31,0.279,0.00521,0.114,0.445,88.921,audio_features,spotify:track:6s17Qw3PE9J88DdP68I2nQ,https://api.spotify.com/v1/tracks/6s17Qw3PE9J88DdP68I2nQ,https://api.spotify.com/v1/audio-analysis/6s17Qw3PE9J88DdP68I2nQ,232173,4
1397,Beautiful,Christina Aguilera,2UO7FDrUwObj8vBeYM1L6h,0.444,0.57,5,-3.909,0,0.0293,0.599,1.76e-06,0.116,0.0797,76.018,audio_features,spotify:track:2UO7FDrUwObj8vBeYM1L6h,https://api.spotify.com/v1/tracks/2UO7FDrUwObj8vBeYM1L6h,https://api.spotify.com/v1/audio-analysis/2UO7FDrUwObj8vBeYM1L6h,239867,4
1398,So Emotinal,Carl Thomas,3V1NDoxUXGhw0Yp5iuoetp,0.709,0.402,7,-11.297,1,0.0639,0.0567,0.0,0.0534,0.455,89.624,audio_features,spotify:track:3V1NDoxUXGhw0Yp5iuoetp,https://api.spotify.com/v1/tracks/3V1NDoxUXGhw0Yp5iuoetp,https://api.spotify.com/v1/audio-analysis/3V1NDoxUXGhw0Yp5iuoetp,298027,4
1399,...Baby One More Time,Britney Spears,3wrfhNj06Y00ZBh5c0OPiB,0.738,0.693,0,-5.407,0,0.032,0.177,0.000112,0.417,0.904,92.982,audio_features,spotify:track:3wrfhNj06Y00ZBh5c0OPiB,https://api.spotify.com/v1/tracks/3wrfhNj06Y00ZBh5c0OPiB,https://api.spotify.com/v1/audio-analysis/3wrfhNj06Y00ZBh5c0OPiB,210627,4
1400,Rollercoaster,B*Witched,77p9JvvMzlK8RU3NgDyB5s,0.666,0.732,2,-4.689,1,0.0285,0.0747,0.0,0.216,0.738,106.969,audio_features,spotify:track:77p9JvvMzlK8RU3NgDyB5s,https://api.spotify.com/v1/tracks/77p9JvvMzlK8RU3NgDyB5s,https://api.spotify.com/v1/audio-analysis/77p9JvvMzlK8RU3NgDyB5s,203200,4
1401,Music Makes Me High,Lost Boyz,3d1ZTAl5TR8gqUKdQYt2wD,0.857,0.57,1,-4.588,1,0.185,0.00232,0.0,0.176,0.551,94.16,audio_features,spotify:track:3d1ZTAl5TR8gqUKdQYt2wD,https://api.spotify.com/v1/tracks/3d1ZTAl5TR8gqUKdQYt2wD,https://api.spotify.com/v1/audio-analysis/3d1ZTAl5TR8gqUKdQYt2wD,227893,4
1402,Road To Zion,Damian Marley,7gZAFQROjd8LkSBtAjPiYr,0.662,0.698,5,-6.337,0,0.221,0.106,0.0,0.107,0.441,93.322,audio_features,spotify:track:7gZAFQROjd8LkSBtAjPiYr,https://api.spotify.com/v1/tracks/7gZAFQROjd8LkSBtAjPiYr,https://api.spotify.com/v1/audio-analysis/7gZAFQROjd8LkSBtAjPiYr,317333,4
1403,One Time,Jill Scott,7n0Qb8FbBcOsnBGyNznwwB,0.858,0.4,10,-8.365,1,0.191,0.0125,0.0,0.088,0.509,88.0,audio_features,spotify:track:7n0Qb8FbBcOsnBGyNznwwB,https://api.spotify.com/v1/tracks/7n0Qb8FbBcOsnBGyNznwwB,https://api.spotify.com/v1/audio-analysis/7n0Qb8FbBcOsnBGyNznwwB,237840,4
1404,Roller Coaster,Toni Braxton,6ymf1XRNjUjg8x4XPhYraO,0.65,0.524,11,-7.204,0,0.055,0.357,0.0,0.0906,0.199,95.02,audio_features,spotify:track:6ymf1XRNjUjg8x4XPhYraO,https://api.spotify.com/v1/tracks/6ymf1XRNjUjg8x4XPhYraO,https://api.spotify.com/v1/audio-analysis/6ymf1XRNjUjg8x4XPhYraO,264200,4
1405,So Much Things to Say - Live,Ms. Lauryn Hill,6Z890DNJZynimxAwn3zsa2,0.6,0.445,0,-7.383,1,0.364,0.608,0.0,0.692,0.654,181.865,audio_features,spotify:track:6Z890DNJZynimxAwn3zsa2,https://api.spotify.com/v1/tracks/6Z890DNJZynimxAwn3zsa2,https://api.spotify.com/v1/audio-analysis/6Z890DNJZynimxAwn3zsa2,359600,4
1406,Ever Ever,Teyana Taylor,1n4IXMOCsJYyMQ4jESltkv,0.586,0.665,5,-6.903,0,0.2,0.325,0.0,0.173,0.439,72.443,audio_features,spotify:track:1n4IXMOCsJYyMQ4jESltkv,https://api.spotify.com/v1/tracks/1n4IXMOCsJYyMQ4jESltkv,https://api.spotify.com/v1/audio-analysis/1n4IXMOCsJYyMQ4jESltkv,281043,4
1407,Plage,Crystal Fighters,7vcsYTbxNeS4nUXpdgAauE,0.675,0.74,4,-9.36,1,0.042,0.0643,0.0144,0.149,0.275,134.031,audio_features,spotify:track:7vcsYTbxNeS4nUXpdgAauE,https://api.spotify.com/v1/tracks/7vcsYTbxNeS4nUXpdgAauE,https://api.spotify.com/v1/audio-analysis/7vcsYTbxNeS4nUXpdgAauE,230093,4
1408,Out for Blood,Kali Ranks,5gdkpwONlgtLrm4We7oHAO,0.647,0.854,10,-5.027,0,0.432,0.0204,0.0,0.135,0.146,170.019,audio_features,spotify:track:5gdkpwONlgtLrm4We7oHAO,https://api.spotify.com/v1/tracks/5gdkpwONlgtLrm4We7oHAO,https://api.spotify.com/v1/audio-analysis/5gdkpwONlgtLrm4We7oHAO,242417,4
1409,Bed Peace,Jhené Aiko,1kPKAfoi9Qh87lHCw4ALtt,0.628,0.566,6,-7.811,1,0.0575,0.269,3.67e-05,0.135,0.299,119.859,audio_features,spotify:track:1kPKAfoi9Qh87lHCw4ALtt,https://api.spotify.com/v1/tracks/1kPKAfoi9Qh87lHCw4ALtt,https://api.spotify.com/v1/audio-analysis/1kPKAfoi9Qh87lHCw4ALtt,256080,4
1410,Concierto De Aranjuez,Jim Hall,7eGLWtAuptMstqc7wa98gn,0.529,0.279,2,-13.631,0,0.0324,0.939,0.897,0.111,0.298,131.002,audio_features,spotify:track:7eGLWtAuptMstqc7wa98gn,https://api.spotify.com/v1/tracks/7eGLWtAuptMstqc7wa98gn,https://api.spotify.com/v1/audio-analysis/7eGLWtAuptMstqc7wa98gn,1153773,4
1411,"Bills, Bills, Bills",Destiny's Child,0SOsBohVrcwbeHhooIS7mY,0.844,0.501,11,-8.288,0,0.151,0.113,0.0,0.0754,0.507,127.75,audio_features,spotify:track:0SOsBohVrcwbeHhooIS7mY,https://api.spotify.com/v1/tracks/0SOsBohVrcwbeHhooIS7mY,https://api.spotify.com/v1/audio-analysis/0SOsBohVrcwbeHhooIS7mY,255000,4
1412,Yeah 3x,Chris Brown,391kBVgWlD59gWONz2IRWF,0.698,0.888,11,-3.218,0,0.046,0.000363,0.0,0.0915,0.705,129.932,audio_features,spotify:track:391kBVgWlD59gWONz2IRWF,https://api.spotify.com/v1/tracks/391kBVgWlD59gWONz2IRWF,https://api.spotify.com/v1/audio-analysis/391kBVgWlD59gWONz2IRWF,241667,4
